Invoice ID,Branch,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,cogs,gross income,Rating,Payment_Credit card,Payment_Ewallet,City_Naypyitaw,City_Yangon,CustomerType_lbl
389-70-2397,Giza,1,Female,Health and beauty,83.66,5,20.915,439.215,2/21/2019,10:26:00 AM,418.3,20.915,7.2,False,False,True,False,Normal
114-35-5271,Cairo,1,Female,Electronic accessories,57.91,8,23.164,486.444,02-07-19,3:06:00 PM,463.28,23.164,8.1,False,False,False,False,Normal
607-76-6216,Giza,0,Female,Fashion accessories,92.49,5,23.1225,485.5725,03-02-19,4:35:00 PM,462.45,23.1225,8.6,True,False,True,False,Member
715-20-1673,Cairo,1,Male,Electronic accessories,28.38,5,7.095,148.995,03-06-19,8:57:00 PM,141.9,7.095,9.4,False,False,False,False,Normal
811-35-1094,Cairo,0,Male,Electronic accessories,50.45,6,15.135,317.835,02-06-19,3:16:00 PM,302.7,15.135,8.9,True,False,False,False,Member
699-88-1972,Cairo,1,Male,Health and beauty,99.16,8,39.664,832.944,1/28/2019,5:47:00 PM,793.28,39.664,4.2,True,False,False,False,Normal
781-84-8059,Giza,1,Male,Fashion accessories,60.74,7,21.259,446.439,1/18/2019,4:23:00 PM,425.18,21.259,5.0,False,True,True,False,Normal
409-49-6995,Giza,0,Female,Food and beverages,47.27,6,14.181,297.801,02-05-19,10:17:00 AM,283.62,14.181,8.8,False,False,True,False,Member
725-54-0677,Giza,0,Male,Health and beauty,85.6,7,29.96,629.16,03-02-19,1:50:00 PM,599.2,29.96,5.3,False,False,True,False,Member
146-09-5432,Alex,0,Male,Food and beverages,35.04,9,15.768,331.128,02-09-19,7:17:00 PM,315.36,15.768,4.6,False,True,False,True,Member
377-79-7592,Giza,0,Female,Electronic accessories,44.84,9,20.178,423.738,1/14/2019,2:00:00 PM,403.56,20.178,7.5,True,False,True,False,Member
509-10-0516,Cairo,1,Male,Home and lifestyle,45.97,4,9.194,193.074,02-09-19,12:02:00 PM,183.88,9.194,5.1,False,True,False,False,Normal
595-94-9924,Alex,0,Female,Health and beauty,27.73,5,6.9325,145.5825,3/26/2019,8:21:00 PM,138.65,6.9325,4.2,True,False,False,True,Member
865-41-9075,Alex,1,Male,Food and beverages,11.53,7,4.0355,84.7455,1/28/2019,5:35:00 PM,80.71,4.0355,8.1,False,False,False,True,Normal
545-07-8534,Giza,1,Female,Health and beauty,58.32,2,5.832,122.472,2/14/2019,12:42:00 PM,116.64,5.832,6.0,False,True,True,False,Normal
118-62-1812,Giza,0,Female,Home and lifestyle,78.38,4,15.676,329.196,3/24/2019,5:56:00 PM,313.52,15.676,7.9,False,False,True,False,Member
450-42-3339,Giza,1,Male,Health and beauty,84.61,10,42.305,888.405,02-09-19,6:58:00 PM,846.1,42.305,8.8,True,False,True,False,Normal
851-98-3555,Cairo,1,Female,Health and beauty,82.88,5,20.72,435.12,3/24/2019,2:08:00 PM,414.4,20.72,6.6,True,False,False,False,Normal
186-71-5196,Alex,0,Female,Food and beverages,79.54,2,7.954,167.034,3/27/2019,4:30:00 PM,159.08,7.954,6.2,False,True,False,True,Member
624-01-8356,Cairo,1,Female,Home and lifestyle,49.01,10,24.505,514.605,1/27/2019,10:44:00 AM,490.1,24.505,4.2,True,False,False,False,Normal
313-66-9943,Cairo,0,Female,Food and beverages,29.15,3,4.3725,91.8225,3/27/2019,8:29:00 PM,87.45,4.3725,7.3,True,False,False,False,Member
151-27-8496,Giza,1,Female,Electronic accessories,56.13,4,11.226,235.746,1/19/2019,11:43:00 AM,224.52,11.226,8.6,False,True,True,False,Normal
453-33-6436,Alex,1,Female,Home and lifestyle,93.12,8,37.248,782.208,02-07-19,10:09:00 AM,744.96,37.248,6.8,False,False,False,True,Normal
522-57-8364,Alex,0,Male,Fashion accessories,51.34,8,20.536,431.256,1/31/2019,10:00:00 AM,410.72,20.536,7.6,False,True,False,True,Member
459-45-2396,Alex,0,Female,Food and beverages,99.6,3,14.94,313.74,2/25/2019,6:45:00 PM,298.8,14.94,5.8,False,False,False,True,Member
717-96-4189,Giza,1,Female,Electronic accessories,35.49,6,10.647,223.587,02-02-19,12:40:00 PM,212.94,10.647,4.1,False,False,True,False,Normal
722-13-2115,Giza,0,Male,Sports and travel,42.85,1,2.1425,44.9925,3/14/2019,3:36:00 PM,42.85,2.1425,9.3,True,False,True,False,Member
749-81-8133,Alex,1,Female,Fashion accessories,94.67,4,18.934,397.614,03-11-19,12:04:00 PM,378.68,18.934,6.8,False,False,False,True,Normal
777-67-2495,Cairo,1,Male,Home and lifestyle,68.97,3,10.3455,217.2555,2/22/2019,11:26:00 AM,206.91,10.3455,8.7,False,True,False,False,Normal
636-98-3364,Cairo,0,Female,Electronic accessories,26.26,3,3.939,82.719,03-02-19,12:36:00 PM,78.78,3.939,6.3,False,True,False,False,Member
246-55-6923,Giza,0,Female,Home and lifestyle,35.79,9,16.1055,338.2155,03-10-19,3:06:00 PM,322.11,16.1055,5.1,True,False,True,False,Member
181-82-6255,Cairo,1,Female,Home and lifestyle,16.37,6,4.911,103.131,02-08-19,10:58:00 AM,98.22,4.911,7.0,False,False,False,False,Normal
838-02-1821,Giza,0,Female,Home and lifestyle,12.73,2,1.273,26.733,2/22/2019,12:10:00 PM,25.46,1.273,5.2,True,False,True,False,Member
887-42-0517,Giza,1,Female,Sports and travel,83.14,7,29.099,611.079,01-10-19,10:31:00 AM,581.98,29.099,6.6,True,False,True,False,Normal
457-12-0244,Giza,0,Female,Sports and travel,35.22,6,10.566,221.886,3/14/2019,1:49:00 PM,211.32,10.566,6.5,False,True,True,False,Member
226-34-0034,Cairo,1,Female,Electronic accessories,13.78,4,2.756,57.876,01-10-19,11:10:00 AM,55.12,2.756,9.0,False,True,False,False,Normal
321-49-7382,Cairo,0,Male,Sports and travel,88.31,1,4.4155,92.7255,2/15/2019,5:38:00 PM,88.31,4.4155,5.2,True,False,False,False,Member
397-25-8725,Alex,0,Female,Health and beauty,39.62,9,17.829,374.409,1/13/2019,5:54:00 PM,356.58,17.829,6.8,True,False,False,True,Member
431-66-2305,Cairo,1,Female,Electronic accessories,88.25,9,39.7125,833.9625,2/15/2019,8:51:00 PM,794.25,39.7125,7.6,True,False,False,False,Normal
825-94-5922,Cairo,1,Male,Sports and travel,25.31,2,2.531,53.151,03-02-19,7:26:00 PM,50.62,2.531,7.2,False,True,False,False,Normal
641-62-7288,Cairo,1,Male,Home and lifestyle,99.92,6,29.976,629.496,3/24/2019,1:33:00 PM,599.52,29.976,7.1,False,True,False,False,Normal
756-93-1854,Giza,0,Female,Fashion accessories,83.35,2,8.335,175.035,02-02-19,2:05:00 PM,166.7,8.335,9.5,True,False,True,False,Member
243-55-8457,Alex,1,Female,Food and beverages,74.44,10,37.22,781.62,2/27/2019,11:40:00 AM,744.4,37.22,5.1,False,True,False,True,Normal
458-10-8612,Giza,1,Male,Health and beauty,64.08,7,22.428,470.988,1/20/2019,12:27:00 PM,448.56,22.428,7.6,False,True,True,False,Normal
501-61-1753,Cairo,1,Female,Home and lifestyle,63.15,6,18.945,397.845,01-03-19,8:24:00 PM,378.9,18.945,9.8,False,True,False,False,Normal
235-06-8510,Giza,0,Male,Home and lifestyle,85.72,3,12.858,270.018,1/24/2019,8:59:00 PM,257.16,12.858,5.1,False,True,True,False,Member
433-08-7822,Giza,1,Female,Health and beauty,78.89,7,27.6115,579.8415,01-05-19,7:48:00 PM,552.23,27.6115,7.5,False,True,True,False,Normal
361-85-2571,Alex,1,Female,Sports and travel,89.48,5,22.37,469.77,3/30/2019,10:18:00 AM,447.4,22.37,7.4,False,False,False,True,Normal
131-70-8179,Alex,0,Female,Health and beauty,92.09,3,13.8135,290.0835,2/17/2019,4:27:00 PM,276.27,13.8135,4.2,False,False,False,True,Member
500-02-2261,Giza,1,Female,Food and beverages,57.29,6,17.187,360.927,3/21/2019,5:04:00 PM,343.74,17.187,5.9,False,True,True,False,Normal
720-72-2436,Alex,1,Male,Food and beverages,66.52,4,13.304,279.384,03-02-19,6:14:00 PM,266.08,13.304,6.9,False,True,False,True,Normal
702-83-5291,Giza,0,Male,Fashion accessories,99.82,9,44.919,943.299,3/27/2019,10:43:00 AM,898.38,44.919,6.6,False,False,True,False,Member
809-69-9497,Alex,1,Female,Home and lifestyle,45.68,10,22.84,479.64,1/19/2019,7:30:00 PM,456.8,22.84,5.7,False,True,False,True,Normal
449-16-6770,Alex,1,Male,Health and beauty,50.79,5,12.6975,266.6475,2/19/2019,2:53:00 PM,253.95,12.6975,5.3,True,False,False,True,Normal
333-23-2632,Alex,0,Male,Health and beauty,10.08,7,3.528,74.088,3/28/2019,8:14:00 PM,70.56,3.528,4.2,False,False,False,True,Member
489-82-1237,Alex,1,Female,Electronic accessories,93.88,7,32.858,690.018,01-05-19,11:51:00 AM,657.16,32.858,7.3,True,False,False,True,Normal
859-97-6048,Giza,0,Male,Electronic accessories,84.25,2,8.425,176.925,3/26/2019,2:13:00 PM,168.5,8.425,5.3,True,False,True,False,Member
676-10-2200,Cairo,0,Male,Fashion accessories,53.78,1,2.689,56.469,02-03-19,8:13:00 PM,53.78,2.689,4.7,False,True,False,False,Member
373-88-1424,Giza,0,Male,Home and lifestyle,35.81,5,8.9525,188.0025,02-06-19,6:44:00 PM,179.05,8.9525,7.9,False,True,True,False,Member
365-16-4334,Cairo,1,Female,Food and beverages,26.43,8,10.572,222.012,2/24/2019,2:26:00 PM,211.44,10.572,8.9,False,True,False,False,Normal
503-21-4385,Cairo,0,Male,Health and beauty,39.91,3,5.9865,125.7165,2/21/2019,12:40:00 PM,119.73,5.9865,9.3,False,True,False,False,Member
305-89-2768,Cairo,0,Female,Home and lifestyle,21.9,3,3.285,68.985,01-09-19,6:43:00 PM,65.7,3.285,4.7,False,True,False,False,Member
574-80-1489,Cairo,0,Female,Food and beverages,62.85,4,12.57,263.97,2/25/2019,1:22:00 PM,251.4,12.57,8.7,False,True,False,False,Member
784-08-0310,Giza,0,Female,Food and beverages,21.04,4,4.208,88.368,1/13/2019,1:58:00 PM,84.16,4.208,7.6,False,False,True,False,Member
200-40-6154,Cairo,0,Male,Home and lifestyle,65.91,6,19.773,415.233,02-09-19,11:45:00 AM,395.46,19.773,5.7,False,False,False,False,Member
846-10-0341,Alex,1,Female,Fashion accessories,42.57,7,14.8995,312.8895,01-06-19,11:51:00 AM,297.99,14.8995,6.8,False,False,False,True,Normal
577-34-7579,Giza,0,Male,Food and beverages,50.49,9,22.7205,477.1305,01-10-19,5:16:00 PM,454.41,22.7205,5.4,False,False,True,False,Member
430-02-3888,Cairo,1,Male,Electronic accessories,46.02,6,13.806,289.926,02-07-19,3:55:00 PM,276.12,13.806,7.1,False,False,False,False,Normal
867-47-1948,Giza,1,Female,Home and lifestyle,15.8,10,7.9,165.9,01-09-19,12:07:00 PM,158.0,7.9,7.8,False,False,True,False,Normal
384-59-6655,Alex,0,Female,Food and beverages,98.66,9,44.397,932.337,2/19/2019,3:07:00 PM,887.94,44.397,8.4,False,False,False,True,Member
256-58-3609,Giza,0,Male,Fashion accessories,91.98,1,4.599,96.579,3/18/2019,3:29:00 PM,91.98,4.599,9.8,False,False,True,False,Member
324-92-3863,Alex,0,Male,Electronic accessories,20.89,2,2.089,43.869,02-05-19,6:45:00 PM,41.78,2.089,9.8,False,False,False,True,Member
593-08-5916,Alex,1,Female,Fashion accessories,15.5,1,0.775,16.275,3/19/2019,3:23:00 PM,15.5,0.775,7.4,True,False,False,True,Normal
364-34-2972,Giza,0,Male,Electronic accessories,96.82,3,14.523,304.983,3/30/2019,8:37:00 PM,290.46,14.523,6.7,False,False,True,False,Member
794-42-3736,Cairo,1,Male,Food and beverages,33.33,2,3.333,69.993,1/26/2019,2:41:00 PM,66.66,3.333,6.4,True,False,False,False,Normal
172-42-8274,Cairo,1,Female,Electronic accessories,38.27,2,3.827,80.367,03-02-19,6:18:00 PM,76.54,3.827,5.8,True,False,False,False,Normal
558-60-5016,Alex,1,Female,Home and lifestyle,33.3,9,14.985,314.685,03-04-19,3:27:00 PM,299.7,14.985,7.2,False,True,False,True,Normal
195-06-0432,Alex,0,Male,Home and lifestyle,81.01,3,12.1515,255.1815,1/13/2019,12:55:00 PM,243.03,12.1515,9.3,True,False,False,True,Member
605-03-2706,Alex,1,Female,Health and beauty,15.8,3,2.37,49.77,3/25/2019,6:02:00 PM,47.4,2.37,9.5,False,False,False,True,Normal
214-30-2776,Cairo,0,Female,Electronic accessories,34.49,5,8.6225,181.0725,03-11-19,7:44:00 PM,172.45,8.6225,9.0,True,False,False,False,Member
746-04-1077,Cairo,0,Female,Food and beverages,84.63,10,42.315,888.615,01-01-19,11:36:00 AM,846.3,42.315,9.0,True,False,False,False,Member
448-34-8700,Cairo,0,Male,Home and lifestyle,36.91,7,12.9185,271.2885,02-10-19,1:51:00 PM,258.37,12.9185,6.7,False,True,False,False,Member
452-04-8808,Cairo,1,Male,Electronic accessories,87.08,7,30.478,640.038,1/26/2019,3:17:00 PM,609.56,30.478,5.5,False,False,False,False,Normal
531-56-4728,Alex,1,Male,Home and lifestyle,80.08,3,12.012,252.252,02-11-19,3:29:00 PM,240.24,12.012,5.4,False,False,False,True,Normal
744-82-9138,Giza,1,Male,Fashion accessories,86.13,2,8.613,180.873,02-07-19,5:59:00 PM,172.26,8.613,8.2,False,False,True,False,Normal
883-69-1285,Cairo,0,Male,Fashion accessories,49.92,2,4.992,104.832,03-06-19,11:55:00 AM,99.84,4.992,7.0,True,False,False,False,Member
221-25-5073,Alex,1,Female,Food and beverages,74.66,4,14.932,313.572,03-04-19,10:39:00 AM,298.64,14.932,8.5,False,False,False,True,Normal
518-71-6847,Cairo,0,Male,Food and beverages,26.6,6,7.98,167.58,2/26/2019,3:10:00 PM,159.6,7.98,4.9,False,True,False,False,Member
156-20-0370,Cairo,1,Female,Electronic accessories,25.45,1,1.2725,26.7225,03-10-19,6:10:00 PM,25.45,1.2725,5.1,True,False,False,False,Normal
151-33-7434,Cairo,1,Female,Food and beverages,67.77,1,3.3885,71.1585,02-04-19,8:43:00 PM,67.77,3.3885,6.5,True,False,False,False,Normal
728-47-9078,Giza,0,Male,Food and beverages,59.59,4,11.918,250.278,1/19/2019,12:46:00 PM,238.36,11.918,9.8,False,False,True,False,Member
809-46-1866,Alex,1,Male,Health and beauty,58.15,4,11.63,244.23,1/23/2019,5:44:00 PM,232.6,11.63,8.4,False,False,False,True,Normal
139-32-4183,Alex,0,Female,Sports and travel,97.48,9,43.866,921.186,3/14/2019,2:19:00 PM,877.32,43.866,7.4,False,True,False,True,Member
148-41-7930,Giza,1,Male,Health and beauty,99.96,7,34.986,734.706,1/23/2019,10:33:00 AM,699.72,34.986,6.1,False,False,True,False,Normal
189-40-5216,Giza,1,Male,Electronic accessories,96.37,7,33.7295,708.3195,01-09-19,11:40:00 AM,674.59,33.7295,6.0,False,False,True,False,Normal
374-38-5555,Cairo,1,Female,Fashion accessories,63.71,5,15.9275,334.4775,02-07-19,7:30:00 PM,318.55,15.9275,8.5,False,True,False,False,Normal
764-44-8999,Cairo,1,Female,Health and beauty,14.76,2,1.476,30.996,2/18/2019,2:42:00 PM,29.52,1.476,4.3,False,True,False,False,Normal
552-44-5977,Cairo,0,Male,Health and beauty,62.0,8,24.8,520.8,01-03-19,7:08:00 PM,496.0,24.8,6.2,True,False,False,False,Member
267-62-7380,Giza,0,Male,Electronic accessories,82.34,10,41.17,864.57,3/29/2019,7:12:00 PM,823.4,41.17,4.3,False,True,True,False,Member
430-53-4718,Cairo,0,Male,Health and beauty,75.37,8,30.148,633.108,1/28/2019,3:46:00 PM,602.96,30.148,8.4,True,False,False,False,Member
886-18-2897,Alex,1,Female,Food and beverages,56.56,5,14.14,296.94,3/22/2019,7:06:00 PM,282.8,14.14,4.5,True,False,False,True,Normal
602-16-6955,Cairo,1,Female,Sports and travel,76.6,10,38.3,804.3,1/24/2019,6:10:00 PM,766.0,38.3,6.0,False,True,False,False,Normal
745-74-0715,Alex,1,Male,Electronic accessories,58.03,2,5.803,121.863,03-10-19,8:46:00 PM,116.06,5.803,8.8,False,True,False,True,Normal
690-01-6631,Cairo,1,Male,Fashion accessories,17.49,10,8.745,183.645,2/22/2019,6:35:00 PM,174.9,8.745,6.6,False,True,False,False,Normal
652-49-6720,Giza,0,Female,Electronic accessories,60.95,1,3.0475,63.9975,2/18/2019,11:40:00 AM,60.95,3.0475,5.9,False,True,True,False,Member
233-67-5758,Giza,1,Male,Health and beauty,40.35,1,2.0175,42.3675,1/29/2019,1:46:00 PM,40.35,2.0175,6.2,False,True,True,False,Normal
303-96-2227,Cairo,1,Female,Home and lifestyle,97.38,10,48.69,1022.49,03-02-19,5:16:00 PM,973.8,48.69,4.4,False,True,False,False,Normal
727-02-1313,Alex,0,Male,Food and beverages,31.84,1,1.592,33.432,02-09-19,1:22:00 PM,31.84,1.592,7.7,False,False,False,True,Member
347-56-2442,Alex,1,Male,Home and lifestyle,65.82,1,3.291,69.111,2/22/2019,3:33:00 PM,65.82,3.291,4.1,False,False,False,True,Normal
849-09-3807,Alex,0,Female,Fashion accessories,88.34,7,30.919,649.299,2/18/2019,1:28:00 PM,618.38,30.919,6.6,False,False,False,True,Member
